node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,85179.60957278693,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,65180.94133706779,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,84395.4629029775,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,30925.137803068814,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,91321.67417350838,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,100296.71384133588,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,93558.24846835795,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,74960.93276884293,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,71618.79110784215,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,50085.3775332451,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,60396.06417010427,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,100325.82720343076,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
