node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,35427.77252507302,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,92688.31989023875,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,63697.95590007469,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,18803.163382441384,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,48254.641996119324,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,65476.36545056294,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,37523.40781162365,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,51476.1629327858,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,32432.72862138324,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,54895.81468879313,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,73071.33574880897,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,85207.08249802285,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
