node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,79375.24630768543,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,45871.64544934158,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,85422.7764914482,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,26926.00922417693,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,85626.5605376204,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,85400.86048019842,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,44251.37088737844,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,48701.89595560233,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,31229.86598038824,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,99487.24409789973,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,71789.43302222743,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,127704.87522741889,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
