node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,50014.38554999521,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,108862.96323362958,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,72847.10724559861,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,28254.50147292252,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,106253.53926491804,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,66216.29715631054,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,107723.97641642904,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,52372.48575006266,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,63991.31053543786,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,51005.197817797896,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,61422.05241614035,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,94220.21636560792,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
