node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,69382.25195699208,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,66176.14455454666,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,61793.33040134787,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16522.2122126365,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,92985.43631156448,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,66190.1454332768,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,94609.78618942083,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,32690.630703687028,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,52392.636977502916,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,89801.38636881884,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,87867.91599681026,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,189354.432703023,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
