node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,47083.43610071095,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,110094.38348948593,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,69505.0146059734,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,21441.38098686132,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,40520.52695572179,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,59616.0871463011,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,41382.09830623977,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,78704.92182504066,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,89842.08926004039,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,67711.98299248256,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,88130.6104242472,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,90724.442880704,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
