node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,85812.53527768436,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,59638.19773335271,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,53866.06569369209,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,13794.416829867187,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,107600.68490213357,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,83081.74358094455,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,56637.888859406055,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,83044.91673368192,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,83716.35074676009,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,73604.44899152672,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,86148.7166603477,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,107874.4405524266,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
