node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,79680.122001985,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,96754.71815935,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,72299.66811620972,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19424.561094711717,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,54393.61341868445,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,52979.206410750405,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,106843.20667367449,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,79936.12484022099,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,73481.07110699668,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,63802.57279709684,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,78962.91664980081,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,183115.51386017338,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
