node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,87353.1072630829,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,52524.12071363062,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,78858.877877787,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,20248.651128027766,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,80048.18527953961,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,57922.8944741318,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,110585.14528945333,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,37640.300407366536,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,60564.68112930902,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,100391.7817466703,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,37584.8768125415,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,174929.85164726485,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
