node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,55868.07329137946,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,55159.98733582,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,84778.2072146665,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31833.94810706154,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,45178.40856964425,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,54249.03714729965,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,94506.18830885903,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,35789.75509388428,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,61092.24133928212,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,100662.7866855893,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,67527.61773805098,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,101294.59604741525,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
