node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,80020.17479399245,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,43551.98951419001,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,65840.0178313935,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,15113.169806659269,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,47118.4760249814,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,86339.9822636505,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,79316.14983537928,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,93700.4340695909,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,50671.067305530414,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,69849.22859862472,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,60025.222167450826,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,78451.81043015656,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
