node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,43822.235670774615,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,63170.66680333756,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,58518.67392572384,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,22156.49578849555,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,53661.815441339684,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,45865.642617317506,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,104594.11892129654,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,72294.1848723284,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,56125.66530250751,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,37350.372181605846,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,39324.99195619849,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,148585.2627508428,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
