node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,78218.63914658377,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,96255.98914968896,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,41701.03510679844,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,15319.218792249912,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,56167.453588695455,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,114373.30117545919,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,80499.25317594042,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,62142.58943578536,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,58713.88731202193,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,58314.384832862095,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,35867.03499304495,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,154703.12219498472,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
