node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,63245.74602808303,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,63502.6989300831,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,88296.05217636039,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19782.025786782746,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,36674.30140360738,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,103956.86930267124,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,97144.3579095221,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,70552.70267433615,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,80404.4218160008,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,83549.18581626481,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,51559.90733024977,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,143636.50264651765,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
