node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,58824.915842286886,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,62488.06087347517,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,75300.16988321983,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,15399.62761613089,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,94346.39682722169,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,94755.64511317898,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,60591.82442622589,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,32962.86432894044,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,69245.55773943677,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,57067.96858119513,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,45355.11445685571,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,150543.8484022281,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
