node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,69354.11234289074,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,102567.18352900774,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,29553.44915877343,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,26453.081429910388,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,51850.85363991,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,97292.85222657387,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,55367.729861069885,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,56665.46306918542,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,71292.1110401676,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,89040.85483174636,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,49880.33253488597,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,111969.94459398254,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
