node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,43451.58253754276,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,44870.77737259657,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,85907.18781908794,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,14841.71918085236,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,103005.3963510667,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,115067.30097331655,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,40499.38687833907,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,69101.68372077144,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,60675.56842784858,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,61316.80706790297,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,49734.26635200943,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,83885.5337549093,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
