node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,32977.651293476854,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,66041.52214664259,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,70240.34119009056,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16661.210528419313,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,55122.72491092218,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,46871.184024444236,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,79346.16240491078,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,42772.308654865396,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,48934.813880393296,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,88530.91141620852,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,75054.3309430877,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,169173.22216441584,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
