node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,33595.343906736234,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,114644.85260271867,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,83140.39696603075,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,11455.441038417102,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,74937.71564734413,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,47765.77339599492,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,58688.35418164032,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,35362.20578060723,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,57304.525920200525,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,74052.05025387458,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,80624.53651459374,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,192715.35805157936,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
