node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,58409.924202597584,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,93037.85624643869,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,85586.14166682557,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,18767.341316792073,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,96583.4082947716,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,109445.52448959941,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,51910.1144477427,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,50400.06962334283,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,73964.9126932503,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,46848.65035474665,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,63095.90882072769,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,170747.9843173706,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
