node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,87624.36251706925,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,40993.864674858254,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,55392.76638675186,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,29504.75721595728,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,55782.78924318142,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,105276.70919601679,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,60741.924600538114,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,93605.52128046972,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,35107.5944077666,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,59872.266526504616,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,74155.84041953414,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,80337.72521089391,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
