node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,76814.19886933005,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,61104.972663072636,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,72303.3515621088,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31142.769840472305,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,62962.6089507977,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,74076.42681117576,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,44641.96880880987,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,37376.449084582746,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,44151.04131305839,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,44166.21469755579,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,70993.30745099742,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,97546.22837156834,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
