node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,65596.45477466694,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,79941.0542957578,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,67200.02506420322,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,30707.14688419903,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,75174.48481581979,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,45329.347081207736,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,81199.7224096645,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,73389.26479871284,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,54386.60687898007,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,106925.23764117452,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,85266.53523510191,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,194247.91275448995,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
