node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,63129.14791122749,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,40208.45550243072,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,43066.9243692976,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,18035.096241276824,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,74590.60079015947,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,61735.15554906776,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,109891.08448888385,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,95693.08155474225,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,73445.08213385614,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,92917.12904538603,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,54325.10919860026,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,95980.25638636474,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
