node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,73757.04185545379,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,79282.92279177056,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,62562.91042730369,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,30117.568878618247,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,96666.99955570482,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,99152.09606807359,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,68512.53537191013,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,86511.57739870915,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,78632.20044079387,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,74744.24826643229,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,32674.869936713236,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,89055.69629524858,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
