node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,70077.64942580987,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,78120.91319793703,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,80926.79208947635,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,11903.80833786713,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,74809.7406332868,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,71455.35891130625,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,108856.68853161944,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,49274.63672327336,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,43645.80474956417,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,86280.999515142,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,37887.782258099585,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,94726.76559146422,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
