node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,54595.2376278803,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,104509.47945642407,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,54714.90937350666,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,21367.27495959598,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,99468.23110679357,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,79258.38201140576,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,75367.10980540358,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,79232.35531296913,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,91136.69921989745,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,43048.65318522705,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,85539.78785735983,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,141484.45028639707,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
