node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,38456.194497997676,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,51203.20453719512,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,40027.134245008245,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16404.88350915712,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,83149.6262615778,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,78528.11903850734,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,67517.68426722927,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,95753.16054297147,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,34559.378058365975,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,66283.71276195605,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,85515.79608841958,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,121259.59804264811,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
