node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,56399.07505729146,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,104945.63663711707,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,47960.89038917013,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,20794.434384190023,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,99766.6437969253,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,71270.04185264147,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,41111.49251538719,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,88443.4971182407,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,64537.19730801348,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,89318.9842289098,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,37500.785938185625,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,185891.43947562925,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
