node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,37813.687429439684,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,100026.72368543365,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,48037.88882436482,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,32830.14114086594,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,57505.82978546061,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,97926.48215883582,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,49462.75921270659,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,46654.35306903871,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,51210.486713248945,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,57473.48922636933,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,45588.887223167876,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,183341.91694663104,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
