node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,79291.6254574118,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,66160.08838768511,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,42263.54592221443,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,26547.39233233344,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,88155.57272981408,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,49118.25413618224,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,47602.17071574787,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,47323.341365426764,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,59248.7789260302,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,43365.43599526697,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,87530.51987704943,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,141717.86967409673,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
