node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,40112.06562226621,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,91632.77795117,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,45147.75401805619,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,29567.585542578043,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,106719.47118053646,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,46756.49078595843,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,54315.412696581836,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,40408.334955358514,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,68599.50803025078,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,42622.475647043684,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,46299.19886594754,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,116802.44908164314,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
