node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,49209.99879894856,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,99053.41035772511,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,54318.03721662513,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,21397.144457777187,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,53658.08445455835,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,77674.51666407303,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,61707.51628219955,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,51263.044274196676,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,56182.613465950686,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,60016.2379265193,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,64655.61567098276,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,152755.88152062768,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
