node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,72794.38701064768,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,48780.8964292086,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,71419.59224372546,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,18702.73983896246,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,88110.09386641013,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,69000.54047182125,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,71093.75584856665,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,89263.917029841,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,74149.3232244523,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,73878.05686736871,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,45430.757177591775,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,74003.06811339986,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
