node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,55876.1341552653,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,46989.128076105655,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,31562.848649464897,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,25941.598009540554,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,98452.81092848061,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,100562.97814955538,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,78208.62784500411,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,80314.53173143818,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,71919.45065786451,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,55355.88758568344,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,42880.88819638849,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,111308.19314293023,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
