node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,61571.40669781905,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,62573.14553487998,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,52977.0628049629,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,11847.615034140781,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,44965.822181286145,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,55165.642459899114,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,94139.2359098779,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,52876.74612200947,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,57016.7320609295,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,39455.22650064699,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,65000.95469757628,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,79642.7710948254,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
