node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,31824.68075868357,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,108927.71776246773,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,82973.31421866738,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,18005.801432848468,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,77189.3683029201,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,64235.5076946322,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,72980.10546863587,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,45138.34528437957,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,30526.23606021415,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,103637.32560906924,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,60113.82985864629,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,73690.15647914153,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
