node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,74983.78494801634,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,94211.3942706573,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,45968.718262969254,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,21436.882067388447,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,82977.15417321977,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,59447.0269716082,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,43921.218055836,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,74030.2631474519,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,48079.953128125766,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,59538.02084356564,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,85064.68770671067,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,195301.76198635146,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
