node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,83638.07488485,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,49501.3472003735,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,48332.75865614997,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,17853.171595564207,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,38316.50515150957,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,82659.89651440445,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,71419.00613607845,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,32686.967093299656,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,31980.37601994215,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,60687.94013197573,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,35055.016541621204,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,97906.05133519405,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
