node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,64578.45943158141,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,59535.737058736064,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,54058.75486371444,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,28334.29245704273,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,56487.024587307664,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,116420.68598273069,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,88456.4320367515,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,86767.40719663554,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,65944.26578719169,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,44865.159207241944,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,59858.28533602178,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,90718.23940673342,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
