node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,50281.7964625313,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,80625.15400297892,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,69719.05830321154,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,13269.963368821935,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,55439.014520794044,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,112205.84042653641,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,49229.7516588118,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,85419.73868912291,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,42721.75578916287,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,106244.37200342538,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,85898.62293236097,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,73613.46018578383,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
