node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,43783.280082462734,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,82411.40798558806,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,34274.647060392155,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,11262.884649740345,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,58549.73536370518,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,48814.60274290674,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,65861.6567458672,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,40502.48120419887,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,66661.9249336236,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,45311.69796774948,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,53973.82709917652,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,166695.61498214025,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
