node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,38964.98483871653,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,43849.15259688655,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,45258.65182342651,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,30629.555746502094,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,51953.35448671503,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,66695.583617751,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,64578.818310920964,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,96137.82124261268,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,34009.43366454291,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,45988.64488464087,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,83914.69456827076,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,147676.20723931034,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
