node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,70718.37416858519,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,57749.72441282891,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,73899.61734346134,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,15145.53223948263,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,42190.927638260604,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,51219.605069322955,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,48485.39800761359,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,66008.44018154773,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,39202.17703738991,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,99159.38460775198,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,31966.798574510027,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,149808.6153988691,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
