node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,69356.39520838947,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,45295.30728969787,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,33457.31100797928,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,23653.075431269925,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,61095.96130358843,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,86845.51922398494,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,71839.14463391394,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,93644.99151486532,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,49439.93060535928,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,80880.53275698808,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,45844.11721596709,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,92388.41689225243,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
