node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,42647.7095381483,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,98162.32970315503,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,36107.35449186015,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31955.301300357896,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,103170.53170881192,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,89133.50439540982,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,39704.26636910092,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,68040.35155072018,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,30832.335207205906,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,55201.98383126251,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,36680.87576792231,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,194671.27741417964,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
