node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,51164.90925515464,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,66262.9496685656,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,64238.93540191471,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,17135.41526802596,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,103293.37031679346,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,82401.6967065909,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,40879.28735704148,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,42930.23702908171,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,74873.97654676583,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,57138.8374335558,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,38834.05294245605,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,102829.26870729006,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
