node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,81929.29859072423,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,88632.23087640735,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,46005.64777185529,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,29535.611252303155,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,102692.83570994262,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,60501.7176378295,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,48605.300126226495,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,50016.75608820849,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,44320.71239884559,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,98305.2660033525,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,79232.76398042425,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,103150.37643117641,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
