node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,53446.34127602041,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,41903.91313606282,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,48074.17566652858,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,13312.83313539786,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,55210.343405944164,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,62873.6266389824,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,65627.56696384179,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,32891.282432490596,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,31231.552179806997,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,70898.61004330366,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,83936.48372261146,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,200593.579421748,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
