node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,38172.118601987386,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,101097.44656459641,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,75219.87975854753,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,13413.446532797567,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,103428.01418622278,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,68486.77704016057,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,106947.67041235794,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,50813.73888818041,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,43041.239928762756,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,74239.36548444293,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,65845.47524711554,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,156628.58926621248,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
