node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,68835.14278268549,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,58957.900350324955,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,66705.58833536948,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,27792.48944332526,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,102746.96724709253,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,63245.16845519626,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,100918.85287933852,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,80824.03322615348,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,66962.94486254836,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,83426.0238046876,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,66896.2850357946,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,183403.83009624563,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
