node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,34050.90907792518,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,95713.4203959564,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,45550.92488074645,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31589.321061134306,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,43698.39244375653,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,65944.279614156,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,99578.19434256904,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,52704.77881806592,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,68113.99770840287,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,93830.81545218667,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,35260.39523649646,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,189715.5092427638,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
