node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,30433.569176831825,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,79668.38540018523,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,33801.84028642344,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,17335.857996844585,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,70978.08711119372,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,116521.22596422335,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,97919.38863440603,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,60878.9726646914,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,72491.08242680522,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,50763.54041655068,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,67866.66333135359,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,80603.51536431145,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
