node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,37939.952823976746,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,83679.56257314573,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,32141.15381171439,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,23034.759154940184,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,87562.5747855062,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,73491.76990361347,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,81589.57899917763,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,56279.41963081921,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,79763.30182692625,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,55270.50702656546,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,82990.522927927,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,186100.1025979832,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
