node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,86651.61995095864,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,61278.62370493603,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,63989.60977984941,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,12024.354151848182,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,39283.57055820558,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,96319.4704931452,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,47884.779199931305,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,37938.7750945719,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,36425.91703357866,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,89857.22629624887,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,63495.704345811246,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,110095.73963387599,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
