node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,61166.060666416204,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,51465.50839272126,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,82488.0021401629,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,25658.328305512325,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,94737.12697372248,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,108063.48973841577,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,37054.336948046,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,61093.64393328872,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,56694.224679388884,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,76956.9480779843,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,67120.06381009764,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,173642.26522621198,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
