node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,88783.74081890707,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,76218.18114529672,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,73808.4236455048,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,20358.58117590994,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,51087.06629636409,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,69350.60401027951,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,45331.35359494708,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,58034.38261380046,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,34831.21721813488,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,100155.52497779886,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,33653.97860054267,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,187135.77391489994,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
