node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,37607.424156645946,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,111671.15559799873,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,86066.8320341406,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,32066.78806627953,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,45169.915464941674,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,78646.44780713045,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,93144.21489650957,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,56343.596601455945,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,56271.63578777563,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,90944.9750329002,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,85106.37205288373,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,74564.2675553798,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
