node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,87705.28133594531,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,91729.55232069906,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,72297.29824214491,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16776.717415371673,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,76857.30468578827,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,99480.57602727223,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,44566.6768047012,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,95370.38193896232,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,46649.372378348606,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,98710.81574491886,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,47093.46795478079,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,150264.29235440702,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
