node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,43208.56056537956,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,53217.18528666877,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,78969.12351694111,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,11287.38511276675,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,90421.48882073045,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,110324.42163580476,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,88908.11948388467,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,77040.05924930173,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,41487.1728809357,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,81748.98917119428,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,82500.30469773166,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,200489.9562440512,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
