node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,56360.194204063715,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,57275.631423475366,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,57216.599349623386,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,14090.381358826704,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,42093.44730538544,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,51966.22404925488,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,100399.37324752337,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,36204.33203102087,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,39331.011340813726,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,82935.49269710184,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,46196.92905000366,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,87321.11035482778,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
