node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,85134.84171631496,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,62060.59395357623,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,42603.839391625435,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,27610.311697908255,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,107280.78553901378,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,49228.24195541673,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,50431.83677398822,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,48961.29918811664,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,45496.05041701341,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,86288.20533743936,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,40764.244060064055,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,192538.93945799526,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
