node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,40938.7662504426,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,90934.39182281014,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,67860.20016930919,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,14740.18701051133,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,74286.32479076645,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,69058.88845326168,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,47582.2168591405,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,78144.00230050403,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,82557.9486664755,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,69147.25689524577,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,54937.74050873809,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,96973.02931853058,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
