node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,77113.92719974312,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,104123.41951039473,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,62107.70555052762,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,26015.23007042745,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,49479.17592570486,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,51637.63153237601,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,38880.88485794065,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,33063.69553837167,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,48704.34366222171,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,43057.65769937353,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,74053.1341607859,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,74176.5510856351,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
